Course,Sect,Professor Name,Total,A,A-,A+,B,B-,B+,C,C-,C+,D,D-,D+,Fs,Withdraw,Other
MIEH720,101,"Turner, Paul C.",5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
MIEH771,101,"Sapkota, Amir",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
MITH729,101,"Kirschenbaum, Matthew G.",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
MLAW150,101,,13,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
MLAW150,102,,24,6,5,7,0,0,1,0,0,0,0,0,0,0,0,5
MLAW150,103,,21,3,11,4,0,0,1,0,0,0,0,0,0,0,0,2
MLAW304,101,"Koulish, Robert E.",11,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MLAW305,101,"White, Christine A",48,20,3,16,1,0,1,0,0,0,0,0,0,0,0,7
MLAW358B,101,"Czapanskiy, Karen",9,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4
MLAW358J,101,,18,3,8,0,1,0,0,0,0,0,0,0,0,0,2,4
MLAW358T,101,"White, Christine A",18,8,1,5,1,0,0,0,0,0,0,0,0,0,0,3
MLAW358V,101,"Spivey, Michael",40,7,6,0,4,0,2,0,0,0,0,0,0,0,1,20
MLAW358Z,101,"White, Christine A",20,7,4,0,0,0,4,0,0,0,0,0,0,0,0,5
MLAW388,101,"Pettus, Brandee A",21,9,1,9,0,0,0,0,0,0,0,0,0,0,0,2
MLAW404,101,"Mundy, William Zachariah",53,23,3,20,1,0,0,0,0,0,0,0,0,0,0,6
MLSC308,101,"Wood, Tess",9,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1
MUED155,101,"Wright, Bri'Ann Fallon",6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
MUED187,101,,23,3,1,14,0,0,0,0,0,0,0,0,0,0,1,4
MUED216,101,"Hinkle, Lee Wilkerson",17,5,1,5,0,0,1,0,0,0,0,0,0,0,0,5
MUED216,201,"Villanueva, Daniel Richard",8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MUED222,101,,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
MUED311,101,"Hewitt, Mike",15,4,1,7,0,1,0,0,0,0,0,0,0,0,0,2
MUED474,101,"Prichard, Stephanie",7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUED484,101,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MUED494,101,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MUED692,101,"Hewitt, Mike",8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1
MUSC099,101,"Spence, Luke Jonathan",130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129
MUSC102B,101,"Suwanpotipra, Natnaree",14,6,3,3,0,0,0,0,0,0,0,0,0,0,0,2
MUSC103,101,"How, Hui Shan",14,8,3,0,0,0,0,0,0,0,0,0,0,0,2,1
MUSC103,201,"Yuan, Jiawei",13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSC103,301,"How, Hui Shan",14,8,0,1,1,0,0,0,0,0,0,0,0,0,0,4
MUSC106,101,"Kunkel, Gerard F.",12,6,0,2,0,0,0,0,0,0,0,0,0,0,0,4
MUSC126,101,"Alvi, Diba Naureen",13,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2
MUSC129A,101,"Salness, David",28,24,0,0,0,0,0,0,0,0,0,0,0,0,1,3
MUSC129A,401,,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
MUSC129A,801,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC129A,1201,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MUSC129C,701,"Spence, Luke Jonathan",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MUSC129G,101,"Suadin, I Ketut",22,11,0,7,0,0,0,0,0,0,0,0,0,0,0,4
MUSC129K,101,"Okamoto, Kyoko M.",12,4,1,3,0,0,0,0,0,0,0,0,0,0,0,4
MUSC129P,101,"Hinkle, Lee Wilkerson",11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MUSC129Q,101,"Wang, Sebastian S",10,1,0,4,0,0,1,0,0,0,0,0,0,1,0,3
MUSC129U,101,"Potter, Craig G.",17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1
MUSC130,101,"Robin, William",13,1,0,4,0,1,1,0,0,0,0,0,0,0,0,6
MUSC130,102,,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8
MUSC130,103,,14,4,0,4,0,1,0,0,0,0,0,0,0,1,0,4
MUSC140,101,"Devereux, Alexander Madison",13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2
MUSC140,102,,13,8,0,0,1,0,0,0,0,0,0,0,0,0,2,2
MUSC140,201,"Devereux, Alexander Madison",13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2
MUSC140,202,,10,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2
MUSC151,101,"Layton, Richard Douglas",8,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4
MUSC151,102,,9,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3
MUSC151,201,"Layton, Richard Douglas",6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3
MUSC151,202,,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
MUSC151,301,"Oberhauser, Michael James",6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
MUSC151,302,,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
MUSC203,101,"Yuan, Jiawei",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC205,101,,19,5,5,2,0,0,3,0,0,0,0,0,0,0,1,3
MUSC205,102,,23,11,2,1,3,0,1,1,0,0,0,0,0,0,0,4
MUSC205,103,,24,6,9,1,0,0,4,0,0,0,0,0,0,0,0,4
MUSC205,104,,23,13,1,2,0,0,2,0,0,0,0,0,0,0,1,4
MUSC205,105,,23,9,5,2,1,0,1,0,0,0,0,0,0,0,0,5
MUSC205,106,,24,6,6,0,2,0,1,0,0,0,0,0,0,0,0,9
MUSC205,107,,8,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1
MUSC205,108,,22,9,5,1,0,1,1,0,0,0,0,0,0,0,0,5
MUSC205,109,,24,13,6,1,0,0,1,0,0,0,0,0,0,0,0,3
MUSC205,110,,23,11,2,3,0,0,2,0,0,0,0,0,0,1,0,4
MUSC205,111,,23,7,6,1,2,0,1,0,0,0,0,0,0,0,1,5
MUSC205,112,,23,8,5,1,0,0,2,0,0,0,0,0,0,0,1,6
MUSC210,101,"Powlison, Nicole Marie",25,7,3,13,1,0,0,0,0,0,0,0,0,0,0,1
MUSC210,102,,24,10,3,9,0,0,2,0,0,0,0,0,0,0,0,0
MUSC210,103,,25,0,7,13,2,0,0,0,0,0,0,0,0,1,0,2
MUSC210,104,,25,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1
MUSC210,105,,25,2,2,20,0,0,0,0,0,0,0,0,0,0,0,1
MUSC210,106,,25,5,1,18,0,0,1,0,0,0,0,0,0,0,0,0
MUSC210,107,,27,11,2,6,3,1,0,0,0,0,0,0,0,0,2,2
MUSC210,108,,25,3,1,11,2,0,2,0,0,0,0,0,0,0,0,6
MUSC210,109,,25,9,5,8,1,0,0,0,0,0,0,0,0,0,0,2
MUSC210,110,,25,5,2,12,2,0,2,0,0,0,0,0,0,0,0,2
MUSC210,111,,25,6,3,13,0,0,0,0,0,0,0,0,0,0,0,3
MUSC210,112,,26,7,2,12,1,0,0,0,0,0,0,0,0,0,3,1
MUSC215,101,"Schnitker, Laura Beth",25,8,6,0,2,0,3,0,0,0,0,0,0,0,1,5
MUSC215,102,,24,6,3,4,0,1,3,0,0,0,0,0,0,0,1,6
MUSC215,103,,25,10,5,0,1,2,2,0,0,1,0,0,0,0,0,4
MUSC215,104,,25,3,4,2,0,1,0,0,0,0,0,0,0,0,1,14
MUSC215,105,,24,6,5,0,0,1,2,0,0,0,0,0,0,0,0,10
MUSC215,106,,25,2,4,2,0,1,1,0,0,0,0,0,0,0,2,13
MUSC215,107,,26,9,4,6,0,0,2,0,0,0,0,0,0,0,0,5
MUSC215,108,,25,4,4,1,0,1,3,0,0,0,0,0,0,0,0,12
MUSC215,109,,25,6,3,4,0,0,1,0,0,0,0,0,0,1,0,10
MUSC220,101,"Lie, Siv Brun",20,2,2,11,0,0,1,0,0,0,0,0,0,0,1,3
MUSC220,102,,20,5,1,9,0,0,1,0,0,0,0,0,0,0,0,4
MUSC220,103,,21,2,1,12,1,0,0,0,0,0,0,0,0,1,1,3
MUSC220,104,,20,4,0,12,0,0,1,0,0,0,0,0,0,0,0,3
MUSC220,105,,20,3,1,9,0,0,3,0,0,0,0,0,0,0,0,4
MUSC220,106,,20,3,0,15,1,0,0,0,0,0,0,0,0,0,1,0
MUSC226,101,"Alvi, Diba Naureen",6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2
MUSC229A,101,"Neely, David L",52,40,0,0,0,0,0,0,0,0,0,0,0,0,1,11
MUSC229D,101,"Votta, Michael",54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MUSC229E,101,"Brown, Andrea Elizabeth",48,0,1,43,0,0,0,0,0,0,0,0,0,0,0,4
MUSC229G,101,"Brown, Andrea Elizabeth",19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MUSC229J,101,"Powell, Tim",12,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1
MUSC229J,201,"Powell, Tim",17,2,0,13,0,0,0,0,0,0,0,0,0,0,0,2
MUSC229J,301,"Powell, Tim",18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2
MUSC229K,101,"Kennedy, Ann Marie",22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1
MUSC229P,101,"Brown, Andrea Elizabeth",152,0,0,147,0,0,0,0,0,0,0,0,0,0,0,5
MUSC229R,101,"Leong, Jesse Moy",31,23,0,5,0,0,0,0,0,0,0,0,0,0,1,2
MUSC229U,101,"Potter, Craig G.",99,2,0,92,0,0,0,0,0,0,0,0,0,0,2,3
MUSC229Z,401,"Kuhl, Michael Daniel",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSC251,101,"Kenlon, Jared William",8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3
MUSC251,102,,10,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6
MUSC251,201,"Kenlon, Jared William",8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
MUSC251,202,,9,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2
MUSC251,301,"Zimmerman, Daniel J.",9,0,4,1,0,0,1,0,0,0,0,0,0,0,0,3
MUSC251,302,,9,3,2,0,1,0,1,0,0,0,0,0,0,0,0,2
MUSC251,401,"Hanninen, Dora A.",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSC251,402,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
MUSC328,101,"Brown, Elizabeth Lillian",5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
MUSC329A,101,"Goinz, Matthew Allen",32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSC329E,101,"Carswell, Anne Reese",9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
MUSC329M,101,"Keeler, Timothy Lee",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSC329O,101,"Goinz, Matthew Allen",9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUSC329W,101,"Elpus, Kenneth",36,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3
MUSC360,101,"Haggh-Huglo, Barbara H.",24,5,2,11,0,0,1,0,0,0,0,0,0,1,1,3
MUSC360,102,,24,6,3,6,1,0,2,0,0,0,0,0,0,0,0,6
MUSC360,103,,11,4,1,2,0,0,0,0,0,0,0,0,0,0,0,4
MUSC379,101,"Consol, Amanda",12,7,0,2,0,0,0,0,0,0,0,0,0,0,0,3
MUSC400V,101,"Alvi, Diba Naureen",6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MUSC436,101,"Witzleben, John Lawrence",21,4,1,10,2,0,0,0,0,0,0,0,0,0,0,4
MUSC438S,101,"Witzleben, John Lawrence",11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
MUSC448E,101,"Hinkle, Lee Wilkerson",26,6,1,12,0,0,0,0,0,1,0,0,0,1,0,5
MUSC448F,101,"Gibson, Robert L.",18,9,1,0,1,0,1,0,0,0,0,0,0,0,0,6
MUSC448G,101,"Haggh-Huglo, Barbara H.",10,1,0,3,0,0,0,0,0,0,0,0,0,0,2,4
MUSC450,101,"Oberhauser, Michael James",29,11,1,0,0,0,1,0,0,0,0,0,0,1,0,15
MUSC456,101,"Powell, Tim",5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
MUSC463,101,"Kenlon, Jared William",18,14,2,0,0,0,1,0,0,0,0,0,0,0,0,1
MUSC470,101,"Wilson, Mark E.",16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSC486,101,"Wilson, Mark E.",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MUSC490,101,"Kim, Minji",9,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2
MUSC490,201,"Brown, Andrea Elizabeth",12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4
MUSC602,101,"Short, Kevin C.",11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2
MUSC603,101,"Ziegler, Delores",11,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3
MUSC606,101,"Balthrop, Carmen A.",11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3
MUSC612,101,"Kier, Craig",11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC614,101,"Kier, Craig",11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MUSC632,101,"Rios, Fernando",6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MUSC633,101,"Lie, Siv Brun",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC645,101,,14,10,1,1,0,0,0,0,0,0,0,0,0,0,0,2
MUSC649B,101,"Maclary, Edward",33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC658,101,"DeLio, Thomas J.",6,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
MUSC659A,101,"Maclary, Edward",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC661,101,"Hanninen, Dora A.",8,2,1,0,0,0,2,0,0,0,0,0,0,0,0,3
MUSC671,101,"Froom, David",6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
MUSC699P,101,"Robin, William",12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MUSC758,101,"Votta, Michael",9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2
MUSC801P,101,"Gowen, Bradford P.",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MUSC831S,101,"Slowik, Kenneth",12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSC899,5801,"Salness, David",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MUSP103B,804,"Currenti, Michele Ann",6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MUSP109C,301,,11,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1
MUSP619X,601,"Ziegler, Delores",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MUSP899,6101,"Dedova, Larissa",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
NACS600,101,"Newman, Rochelle S.",20,10,1,4,0,0,0,0,0,0,0,0,0,0,0,5
NACS642,101,"Bolger, Donald Joseph",17,2,0,14,0,0,0,0,0,0,0,0,0,0,0,1
NACS728M,101,"Quinlan, Elizabeth M.",15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NAVY101,101,"Butler, Edward Joseph",23,9,5,0,3,2,3,0,0,0,0,0,0,0,0,1
NAVY108,101,"Mong, Troy",78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NAVY201,101,"Feinstein, Barry",16,4,3,2,2,1,3,0,0,1,0,0,0,0,0,0
NAVY301,101,"Butler, Edward Joseph",17,9,6,0,2,0,0,0,0,0,0,0,0,0,0,0
NAVY401,101,"Mong, Troy",23,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0
NAVY402,101,"Kaine, Nathaniel",11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NEUR200,101,"Yager, David D.",33,2,3,5,2,0,3,0,0,0,0,0,0,0,1,17
NEUR305,101,"Chicoli, Amanda",7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
NFSC100,101,"Lei, David K. Y.",24,2,4,1,5,2,1,0,0,0,0,0,0,0,0,9
NFSC100,102,,25,1,6,1,2,2,1,0,0,0,0,0,0,0,0,12
NFSC100,103,,24,1,7,0,2,0,4,0,0,0,0,0,1,1,0,8
NFSC100,104,,25,5,4,1,3,0,4,0,0,0,0,0,0,2,0,6
NFSC100,105,,25,4,5,2,4,0,1,0,0,1,0,0,0,0,0,8
NFSC100,106,,15,1,3,0,2,1,2,0,0,0,0,0,0,0,0,6
NFSC100,108,,25,4,2,0,5,0,3,0,0,0,0,0,0,1,1,9
NFSC100,110,,25,7,3,0,5,1,1,0,0,1,0,0,0,0,0,7
NFSC100,111,,20,2,5,0,5,1,4,0,0,0,0,0,0,0,0,3
NFSC100,113,,11,2,2,0,2,0,1,0,0,0,0,0,0,0,0,4
NFSC100,117,,25,9,2,0,3,1,4,0,0,0,0,0,0,1,0,5
NFSC100,118,,12,0,3,0,0,1,1,0,0,0,0,0,0,0,1,6
NFSC298,101,"Karamihas, Paula",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
NFSC315,101,"Whent, Monica",73,27,21,9,3,0,5,0,0,0,0,0,0,0,1,7
NFSC398,101,"Wang, Qin",8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NFSC414,101,"Tikekar, Rohan V.",24,1,5,1,0,1,4,0,0,0,0,0,0,0,2,10
NFSC430,101,"Buchanan, Robert L.",28,2,4,0,5,3,1,0,0,0,0,0,0,0,3,10
NFSC431,101,"Pradhan, Abani K",8,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
NFSC434,101,"Gao, Zhujun",20,12,3,0,0,0,0,0,0,1,0,0,0,0,1,3
NFSC450,101,"Obanda, Diana N.",13,3,3,1,0,0,2,0,0,0,0,0,0,0,0,4
NFSC450,102,,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
NFSC460,101,"Udahogora, Margaret",16,7,3,1,0,1,4,0,0,0,0,0,0,0,0,0
NFSC460,102,,16,4,10,0,1,0,0,0,0,0,0,0,0,0,0,1
NFSC470,101,"Sahyoun, Nadine R.",29,7,5,0,4,0,9,0,0,0,0,0,0,0,1,3
NFSC491,101,"Whent, Monica",32,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0
NFSC498L,101,"Lee, Seong-Ho",18,3,3,5,2,1,2,0,0,0,0,0,0,0,0,2
NFSC631,101,"Meng, Jianghong",9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
NFSC633,101,"Wang, Qin",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NFSC688,101,"Lei, David K. Y.",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
NFSC736,101,"Lansing, Stephanie Anne",6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
PEER318,101,"Jay, Christina",5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
PEER321,101,"Mays, Olivia",23,16,0,6,0,0,0,0,0,0,0,0,0,0,0,1
PEER322,101,"Parikh, Rajan Ashvin",5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
PEER324,101,"Messman, Jenna Beckwith",9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
PERS102,101,"Jalehmahmoudi, Bahareh",11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,5
PERS371,101,"Ahmadian, Nahid",12,1,2,0,0,1,1,1,0,0,0,0,0,0,0,6
PERS498G,101,"Bazargan, Mohammad Navid",7,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
PHIL100,101,"Woo, Sungwon",25,3,3,6,0,0,3,0,0,0,0,0,0,1,1,8
PHIL100,201,"Moller, Dan",25,6,4,0,1,1,2,0,0,0,0,0,0,4,0,7
PHIL100,202,,26,5,3,1,3,1,1,0,0,0,0,0,0,0,2,10
PHIL100,203,,25,9,4,3,0,1,1,0,0,0,0,0,0,1,0,6
PHIL100,204,,22,2,5,2,0,0,2,1,0,0,0,0,0,1,0,9
PHIL100,205,,24,5,5,0,2,0,1,0,0,0,0,0,0,1,0,10
PHIL100,206,,25,8,3,1,1,2,2,0,0,0,0,0,0,0,0,8
PHIL140,101,"Ewing, Kyley",26,5,8,1,3,0,2,0,0,0,0,0,0,0,0,7
PHIL140,102,,26,5,10,1,0,0,6,0,0,0,0,0,0,0,0,4
PHIL140,103,,25,3,6,2,3,0,2,0,0,0,0,0,0,0,0,9
PHIL140,104,,25,6,5,0,1,0,2,0,0,0,0,0,0,0,1,10
PHIL140,105,,24,4,3,2,3,0,4,0,0,0,0,0,0,1,1,6
PHIL140,106,,26,9,2,3,1,1,3,0,0,0,0,0,0,0,1,6
PHIL140,201,"Liberto, Hallie",25,2,3,1,0,0,3,0,0,0,0,0,0,0,1,15
PHIL140,202,,25,1,1,2,1,0,1,0,0,0,0,0,0,0,0,19
PHIL140,203,,25,1,1,3,0,0,4,0,0,0,0,0,0,0,1,15
PHIL170,101,"Santorio, Paolo",26,1,0,5,1,0,1,0,0,0,0,0,0,4,4,10
PHIL170,102,,24,5,0,2,1,0,0,0,0,0,0,0,0,0,5,11
PHIL170,103,,22,3,0,4,0,0,0,0,0,0,0,0,0,3,2,10
PHIL170,104,,26,5,0,6,0,0,0,1,0,0,0,0,0,1,1,12
PHIL170,105,,24,1,1,7,0,0,0,0,0,0,0,0,0,1,3,11
PHIL170,106,,21,2,1,5,0,0,0,0,0,0,0,0,0,1,2,10
PHIL171,101,"Pacuit, Eric",11,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5
PHIL171,102,,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,18
PHIL171,103,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PHIL202,101,"Carruthers, Peter M.",22,2,4,1,2,0,4,0,0,0,0,0,0,0,0,9
PHIL202,102,,23,1,5,1,0,0,0,0,0,0,0,0,0,2,2,12
PHIL202,103,,23,6,3,1,2,0,1,0,0,1,0,0,0,0,0,9
PHIL202,104,,21,0,4,3,0,0,2,0,0,1,0,0,0,2,1,8
PHIL202,105,,24,0,3,1,1,0,3,0,0,0,0,0,0,0,0,16
PHIL202,106,,23,1,4,0,0,0,5,0,0,0,0,0,0,1,1,11
PHIL203,101,"Blair, Daniel Lee",24,6,5,1,2,1,3,0,0,0,0,0,0,0,0,6
PHIL203,102,,26,2,3,4,2,1,4,0,0,0,0,0,0,0,0,10
PHIL203,103,,23,3,9,1,0,0,3,0,0,0,0,0,0,1,1,5
PHIL203,104,,24,11,3,7,0,1,0,0,0,0,0,0,0,0,0,2
PHIL203,105,,24,3,7,3,0,0,5,0,0,0,0,0,0,0,1,5
PHIL203,106,,25,8,9,0,2,0,0,0,0,0,0,0,0,0,1,5
PHIL220,101,"Roige Mas, Aida",19,2,6,0,2,0,2,0,0,0,0,0,0,0,1,6
PHIL220,102,,17,1,6,0,2,0,2,0,0,0,0,0,0,0,2,4
PHIL220,103,,13,0,2,1,2,0,1,0,0,0,0,0,0,2,1,4
PHIL220H,101,,17,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6
PHIL261,101,"Enos, Casey Allen",22,8,5,2,1,0,1,0,0,0,0,0,0,0,0,5
PHIL261,102,,24,7,5,4,1,0,1,0,0,0,0,0,0,0,0,6
PHIL261,103,,22,14,1,3,0,1,1,0,0,0,0,0,0,0,1,1
PHIL282,101,"Greenspan, Patricia S.",12,3,0,2,1,0,0,0,0,1,0,0,0,0,2,3
PHIL282,102,,21,8,4,0,1,0,1,0,0,0,0,0,0,1,1,5
PHIL282,103,,21,6,2,3,1,0,0,0,0,0,0,0,0,0,1,8
PHIL318B,101,"Blair, Daniel Lee",30,8,4,3,0,1,2,0,0,0,0,0,0,1,2,9
PHIL318E,101,"Adair, Heather Victoria",25,4,0,0,0,0,4,0,0,0,0,0,0,0,0,17
PHIL318E,201,,25,4,3,0,0,1,2,0,0,0,0,0,0,0,2,13
PHIL318I,101,"Knoks, Aleks",30,2,5,2,2,1,2,0,0,0,0,0,0,1,3,12
PHIL320,101,"Pan, Shen",30,11,0,6,1,0,0,0,0,0,0,0,0,0,1,11
PHIL328E,101,"Tillman, Jeremiah William",30,14,2,5,0,0,1,0,0,0,0,0,0,1,0,7
PHIL344,101,"Woo, Sungwon",31,9,8,5,1,0,1,0,0,0,0,0,0,0,1,6
PHIL360,101,"Williams, Alexander E",40,1,3,5,4,0,1,0,0,0,0,0,0,1,6,19
PHIL364,101,"Bhogal, Harjit Singh",29,8,8,0,2,0,8,0,0,0,0,0,0,0,0,3
PHIL408R,101,"Rey, Georges",6,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2
PHIL418I,101,"Santorio, Paolo",20,2,2,0,1,0,0,0,0,0,0,0,0,6,1,8
PHIL418K,101,"Stairs, Allen",14,1,0,1,2,0,0,0,0,0,0,0,0,4,1,5
PHIL445,101,"Moller, Dan",26,9,0,0,1,0,1,0,0,0,0,0,0,1,5,9
PHIL478E,101,"Zhang, Yichi",24,3,2,1,1,0,1,0,0,0,0,0,0,3,3,10
PHIL660,101,"Rey, Georges",7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4
PHIL808J,101,"Bhogal, Harjit Singh",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
PHIL858K,101,"Pacuit, Eric",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
PHPE401,101,,32,6,6,2,2,0,4,0,0,0,0,0,0,0,2,10
PHSC389,101,"Smith, Nancy Gray",20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
PHSC399,101,"Smith, Nancy Gray",24,1,0,20,0,0,0,0,0,0,0,0,0,0,1,2
PHSC401,101,"Jones, Marian Moser",38,15,7,9,1,0,2,0,0,0,0,0,0,0,0,4
PHSC401,ESG1,"Boyle, Eric",6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2
PHSC412,101,"Bazaco, Michael C",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PHSC412,ESG1,"Bazaco, Michael C",9,2,3,1,0,0,1,0,0,0,0,0,0,0,0,2
PHSC415,101,"O'Hara, Jessica K.",21,8,3,1,1,0,2,0,0,1,0,0,0,0,1,4
PHSC415,102,,19,7,2,1,4,1,1,0,0,0,0,0,0,0,0,3
PHSC415,103,,19,6,6,1,0,1,2,0,0,0,0,0,0,0,0,3
PHSC415,104,,15,6,4,0,2,0,3,0,0,0,0,0,0,0,0,0
PHSC415,105,,19,12,4,1,1,0,0,0,0,0,0,0,0,0,0,1
PHSC415,106,,20,8,7,0,0,1,3,0,0,0,0,0,0,0,0,1
PHSC415,107,,19,9,0,2,0,1,5,0,0,0,0,0,0,0,0,2
PHSC440,101,"Bustad, Kendall M.",30,15,0,14,1,0,0,0,0,0,0,0,0,0,0,0
PHSC440,ESG1,"Bustad, Kendall M.",5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PHSC497,101,"Bustad, Kendall M.",20,7,10,0,0,0,1,0,0,0,0,0,0,0,0,2
